timestamp,AAPL,AMZN,GOOGL,MSFT,TSLA
2018-05-10,43.1678127170657,80.46932927591521,51.77809545274632,95.94483905265946,19.361213075211605
2018-05-11,43.717751993713705,80.82668661992041,52.177164232191785,96.48597904333896,19.626634180919094
2018-05-12,44.00039378386785,80.26458707720933,52.69830440268345,96.33771886041484,19.66757257054619
2018-05-13,44.40786145293313,80.33562230878832,52.66520500462048,96.49802502871606,19.717542411350575
2018-05-14,44.853107065849265,80.96568288271712,52.79232059106933,96.85798680990294,19.72273426505715
2018-05-15,45.29297233776855,81.76814003904522,52.77624398522857,97.00850599186798,19.68241318000312
2018-05-16,45.62478583907941,81.59147626208792,53.123181117165224,97.20640657477652,19.66617575407124
2018-05-17,46.018435652124005,81.50691642338487,53.26433089410647,97.40180902464868,19.570615377636354
2018-05-18,46.10238243348105,81.69384927031484,53.5712514797359,97.61456633926576,19.65362695867128
2018-05-19,46.348125390051074,80.86755324675464,53.50836406292392,97.17300597475837,19.514488130384454
2018-05-20,46.729764109623154,80.97477124015563,53.66689960853333,97.31238474669617,19.53053597498588
2018-05-21,47.020613236936484,81.4564936215813,53.66473839354931,97.80094915315192,19.38822309974236
2018-05-22,47.38488867336622,81.90803731545626,53.55842037724276,97.77187158414017,19.370656724265448
2018-05-23,47.5135182962003,81.77488678672425,53.905289744736315,97.86749918967593,19.30577821950978
2018-05-24,47.76550344013528,81.74022862515113,53.97725042214254,98.06991163543773,19.127375436996946
2018-05-25,47.859252449576736,81.85433470341663,54.08227651824613,98.35962757488167,19.192643749491836
2018-05-26,47.96900440932497,81.33374433314069,54.18228856705478,98.10596159654747,19.203365555187005
2018-05-27,48.022167598445364,81.3162997679446,54.141265214444324,98.15591481915182,19.167688189048068
2018-05-28,48.13932584822609,81.70638374813629,54.17878535363512,98.64314418022218,19.026552640783382
2018-05-29,48.208841147650034,81.91037557369624,53.98987711927047,98.64089417711091,18.904106650699585
2018-05-30,48.239156890821384,81.8441080747179,54.20724071928561,98.83337840081002,18.96981748376175
2018-05-31,48.24217531583742,81.86020449378574,54.26379626690915,98.96774190852294,18.901376527919872
2018-06-01,48.11262825053829,81.90556466751922,54.41273743790067,99.14391271876886,18.978548235077586
2018-06-02,48.21243676397665,81.34445178100363,54.60100566253067,98.95483885685681,19.03443276259517
2018-06-03,48.27299426041738,81.32211721293888,54.71298209032278,99.07930588650919,19.070253209158746
2018-06-04,48.37920842285923,81.49786841294227,54.65805242851298,99.53578228891108,18.95134317248951
2018-06-05,48.49679813039819,82.07203012121842,54.791097006690435,99.69255508663335,18.94780278376704
2018-06-06,48.674355370125646,82.5998964069483,55.20942064754064,100.02442950071296,19.062401832419685
2018-06-07,48.70708358441533,82.9666973678043,55.56918164206236,100.28741082734307,19.027736009899023
2018-06-08,48.73203999007134,83.44165626323381,55.849174649469596,100.69883252578538,19.22357789455419
2018-06-09,48.749805582262425,82.65831357223946,55.85536668189284,100.37412555863665,19.377500524264622
2018-06-10,48.86319602865256,83.06614644838133,56.003421318309236,100.58654405880618,19.398560513000376
2018-06-11,49.004897063376156,83.64516521893873,56.288571876775606,101.27953153895163,19.405903595842304
2018-06-12,49.113681491333466,84.2456280932077,56.22334269625,101.24506157773016,19.487307635314576
2018-06-13,49.17213313610861,84.50858852652863,56.54223622869212,101.50951902969791,19.839329889021514
2018-06-14,49.126500312877646,84.621086090338,56.726983124729344,101.53284421916247,19.949074319460074
2018-06-15,49.04098556126181,85.09986820821682,56.989012187631886,101.87739966739258,20.39036325336192
2018-06-16,48.877765563815174,84.51243846922739,57.055563553514176,101.38731336813436,20.742406852843455
2018-06-17,48.964069119670796,84.73537196987982,57.16561957357288,101.47255060250669,20.90493216032209
2018-06-18,48.900738378684395,85.24661440612235,57.35594056291303,102.06623728882894,21.23188910131304
2018-06-19,48.95349341877055,85.9785483570633,57.39764499914641,102.02492162173941,21.598674867782243
2018-06-20,48.8468574962028,86.17512285965913,57.7220408700826,102.14368100666594,22.141659971394212
2018-06-21,48.8593547310867,86.46537427637689,58.04912848797594,102.20266898458567,22.356713881542657
2018-06-22,48.467464143479916,86.67698623371224,58.260283414068084,102.44738844642644,22.62340225778913
2018-06-23,48.092406052831336,86.0161345880376,58.2133152493326,102.02706674963697,22.66366262928243
2018-06-24,47.976943744756696,86.26799367657118,58.34555887960148,102.10150070152166,22.981435637084452
2018-06-25,47.94294824965851,86.87773610311758,58.64165897820734,102.60456263369949,23.2044849527247
2018-06-26,47.86491763236717,87.2292667693069,58.42327847188722,102.43323195292676,23.26760679600864
2018-06-27,47.68872549498837,87.21031526716435,58.51439984112377,102.4899678735721,23.516893561967848
2018-06-28,47.51840079245863,87.06238006832429,58.56738403631373,102.00262962453486,23.503530570229906
2018-06-29,47.329234531020106,86.98448581659846,58.56231440691601,101.97942995271116,23.69506830301888
2018-06-30,47.09606928587101,86.39461968758643,58.38904227668706,101.34884282155579,23.77481354265898
2018-07-01,47.14824655674412,86.42131134056213,58.411951717326836,101.1252812907474,23.85534434294764
2018-07-02,46.951545145646634,86.67009828139095,58.51670919841018,101.35976302149466,23.822474154573868
2018-07-03,47.04831903279324,87.28364899275446,58.307085555148056,101.19117815762763,23.8455172588041
2018-07-04,46.848827113084496,87.28057971083594,58.35468426857306,100.89118547876959,23.770966046946075
2018-07-05,46.69796113558721,87.26948533125541,58.391086673715996,100.83066650758148,23.679522950229178
2018-07-06,46.61907449184635,87.28235784185607,58.491602573542295,100.77230024903716,23.500122382294812
2018-07-07,46.61402165396042,86.60085613022758,58.432993113474936,100.45007617835485,23.300253428933775
2018-07-08,46.51521962361976,86.58897103722995,58.420909969206015,100.33994563224775,23.272198524296417
2018-07-09,46.4781751625329,86.82986305508983,58.495787353728815,100.50568310209049,23.18460133084236
2018-07-10,46.49348863646289,87.25772439735881,58.36324213372697,100.43711974571674,23.011794212579552
2018-07-11,46.61552667624546,87.3256059561788,58.51812547571352,100.54559015916989,23.15748445867713
2018-07-12,46.62575299975792,87.40186580425065,58.662606649851334,100.73845986620334,22.922219011937294
2018-07-13,46.606918055887,87.67780942446251,58.917489816345096,101.13471566165246,22.902059237502932
2018-07-14,46.62395987035257,87.335808016223,58.91207644366501,101.08383490484658,22.859191258750844
2018-07-15,46.65617413998771,87.3303986017221,58.9894158097611,101.02485362590802,22.799420837379436
2018-07-16,46.79101612064165,87.80745213950425,59.19675779578565,101.55904263448728,22.7391025707106
2018-07-17,46.90323760875613,88.67083387532392,59.03838350500623,101.91276932386913,22.583869203765822
2018-07-18,46.89574143537416,89.00055552644284,59.26763625531097,102.30956347207221,22.7664483648341
2018-07-19,46.999831700101225,89.46274379132458,59.53910416211573,102.54108407164658,22.565616854817602
2018-07-20,47.02733856662967,89.74043905824153,59.750080902074394,103.01650851935109,22.591783344329407
2018-07-21,47.06296872204455,89.17880074676978,59.65392448937575,102.81865947832247,22.5548630415276
2018-07-22,47.11824285517931,89.37132893661479,59.747437651898764,103.01728901543628,22.556808353027403
2018-07-23,47.17530184474466,90.02656046922208,60.018864570106466,103.67781792471156,22.502463220458022
2018-07-24,47.29322292672629,90.61301335936541,59.893822396948536,104.0233125125578,22.282307859899323
2018-07-25,47.353354596525854,90.7576096863756,60.20000692495687,104.33956627199836,22.381578605122016
2018-07-26,47.48239011631629,91.08412837131294,60.50924779243567,104.87100418200917,21.922733266544412
2018-07-27,47.42271369388863,91.24605814088515,60.807113260474424,105.43114911141343,21.974344676404424
2018-07-28,47.498132222007094,90.62607201415408,60.79484925809905,105.0782530780292,21.65278820949469
2018-07-29,47.45363069388694,90.69307469118858,60.94972041540852,105.375317765529,21.578932885786173
2018-07-30,47.66659491047227,91.31335356566991,61.24275302226306,106.30354938891016,21.09143532448717
2018-07-31,47.640409613310304,91.75491612656283,61.2164233722938,106.45273323121891,20.7249445472368
2018-08-01,47.67150629087124,91.8734247498096,61.43152497766438,106.60008968863107,20.918282881190503
2018-08-02,47.83157205310972,91.81942463994203,61.62934378303151,106.76444057731004,20.533958040189134
2018-08-03,47.95628090402726,91.9851270975172,61.75839606793547,107.27609007295665,20.746301597334963
2018-08-04,48.27148551454423,91.40553537967952,61.66644049347612,106.97588672967241,20.974463701978276
2018-08-05,48.299172076929324,91.43934607553099,61.814765179198076,107.39511470987452,20.928462132685212
2018-08-06,48.46861850465396,91.8411794402456,62.02129731999193,107.80085332899044,20.95315069205752
2018-08-07,48.77330232030021,92.42098123447761,62.008330727032366,108.0583927088301,20.989528088617032
2018-08-08,49.09166533270481,92.60690597968883,62.22037724796061,108.53667918756985,21.604913576866686
2018-08-09,49.496860944089335,92.89183561820441,62.54092592371833,109.0832121057588,21.76953499855869
2018-08-10,49.857066812717875,93.14143072988445,62.76458002735279,109.49025167817754,21.963236548428632
2018-08-11,49.98188163600514,92.62514067886737,62.647987167262116,109.11784401799576,22.019422415869734
2018-08-12,50.15217283021572,92.7067969110352,62.77000857107692,109.4543180094681,22.15873609753871
2018-08-13,50.690367592344735,93.27424478658,62.993869714752975,110.02274576368477,22.28409826944133
2018-08-14,51.01421055144655,93.96201274446878,62.96922953959125,110.25629637642483,22.424151988008386
2018-08-15,51.24032319741625,94.28523851998231,63.26747928008352,110.49533858368144,22.656039687058396
2018-08-16,51.62938393612237,94.39258297858994,63.311893019612526,110.4548182772788,22.6014476490775
2018-08-17,51.66870245232598,94.56817783630174,63.30993935021299,110.62116509193652,22.603253603851897
2018-08-18,51.944301974119846,94.04315417787635,63.03760478728768,110.06845950214675,22.519508417523458
2018-08-19,52.20470143183251,94.30403536042398,63.08257336638791,110.05628813514532,22.571318364449255
2018-08-20,52.50364830178293,94.77851925482567,63.21301286949609,110.48429031509586,22.54808530621069
2018-08-21,52.812456379574066,95.34214692698173,63.15466917915658,110.44578817658159,22.480767482061896
2018-08-22,53.14421510900952,95.47264372906774,63.249855768403165,110.2848646839372,22.57668694260711
2018-08-23,53.397124487884845,95.53758326399283,63.376493666613044,110.17578842077329,22.43115715053751
2018-08-24,53.55421297402244,95.69388428129956,63.36791037318864,110.32943109978987,22.359548171451625
2018-08-25,53.57886790517363,95.05955867260185,63.23461764597584,109.88186035932337,22.37393879853974
2018-08-26,53.820587003322025,95.16942092445842,63.242512458807326,109.8538008255255,22.337001281335716
2018-08-27,54.081698276751965,95.61388172845928,63.365548777560115,110.09272129327233,22.221043443188243
2018-08-28,54.35233000546127,96.28115941461996,63.349038529785346,110.21531054511233,22.237250018268337
2018-08-29,54.64059639945225,96.48209513105613,63.46755938725529,110.37517610643114,22.29568413720015
2018-08-30,54.93748751325178,96.8129513685501,63.66164763058668,110.65200159194393,22.112087610332818
2018-08-31,55.18533666192723,97.1365148635761,63.706673464573015,111.03943666487731,21.972081533954665
2018-09-01,55.332347523292825,96.7777623361258,63.45263648324172,110.6971046886265,21.927257159062602
2018-09-02,55.436161896993724,96.97508582400744,63.37623878067667,110.84321968126554,21.913250191860143
2018-09-03,55.74504431935851,97.6263385778174,63.519539125633734,111.3417738868662,21.774830471385826
2018-09-04,56.05197686764564,98.27844209877404,63.39889530725223,111.51439656829271,21.74244187156114
2018-09-05,56.36607462651879,98.80604928555324,63.313760641881075,111.66130443750944,21.787842993221442
2018-09-06,56.68303945485239,99.00008998147399,63.3077233680881,111.66243541710806,21.581998467562087
2018-09-07,56.72729409635751,99.09934794875069,63.03909680142322,111.72217284439932,21.357872302065665
2018-09-08,56.602740412255265,98.46507293163316,62.595447057738205,111.0541934123235,21.266460776062537
2018-09-09,56.772336063549766,98.60028054247113,62.4973086168003,111.04311999059996,21.11743629673441
2018-09-10,57.06960099505609,99.21142045980882,62.50742255668181,111.45652162582283,20.914616373361714
2018-09-11,57.161349912309035,99.77919506953873,62.16889543969137,111.17247130238415,20.807835733912153
2018-09-12,57.32334371672956,100.0081891548256,61.94790359094312,111.36774436656353,20.760668177222062
2018-09-13,57.43337387555217,100.09444117866897,61.81458122520857,111.29522884263753,20.57776938383015
2018-09-14,57.471826983683705,100.21758140180809,61.4881714301469,111.61792748298058,20.434842617162968
2018-09-15,57.31657116709849,99.57776500958975,61.32685490694543,111.32841051756687,20.452854571707967
2018-09-16,57.345867132353526,99.65669000551121,61.09660685923847,111.1113157888818,20.326060348897283
2018-09-17,57.444845767376904,100.02882786381747,60.93565119857662,111.6300220916612,20.164447060139654
2018-09-18,57.55937165294046,100.53355456113547,60.557853836091276,111.78880030173717,20.057711048720414
2018-09-19,57.52821197932171,100.54239849800325,60.50605357252179,111.96065968040263,20.159433632113426
2018-09-20,57.66524351958294,100.5718620144367,60.46746452346877,112.01699961166838,19.95471565899647
2018-09-21,57.509169396932684,100.46866311585858,60.27461038733508,112.42300897403507,19.863741964249673
2018-09-22,57.28456398428359,99.75253158453972,60.020068869044664,112.07169517923803,19.921576682204616
2018-09-23,57.25739421499309,99.77509712936393,59.77556749624434,112.22999861199652,19.888498880910813
2018-09-24,57.31433267186749,100.04518249640923,59.61072477912545,112.74261224503869,19.704202440143415
2018-09-25,57.49556058068613,100.58874339392908,59.36682636380675,113.04239632557,19.659184597139866
2018-09-26,57.488827444369704,100.71143362684872,59.478465556978314,113.2359761949639,19.80959298609332
2018-09-27,57.6245497753205,100.65498181479474,59.471983593314356,113.4714966753073,19.70478036839834
2018-09-28,57.58777849339733,100.67773698974196,59.3574760774029,113.80384236925693,19.649521856348212
2018-09-29,57.48492709986683,100.08961705347775,59.321854297367885,113.37122238017207,19.530598733179595
2018-09-30,57.481018223300794,100.09799038958715,59.21905595535494,113.53513933029407,19.523954450912683
2018-10-01,57.54382225569472,100.29088645780104,59.28534570232917,114.10292617063016,19.32381997762551
2018-10-02,57.74689575552871,100.96031316168315,59.216331829357614,114.35509590707298,19.331511510448944
2018-10-03,57.8581907030124,100.9777482015805,59.17029897028822,114.47364210235072,19.516549803374126
2018-10-04,57.98413900531831,100.87870231930843,59.34300674676786,114.6904851258471,19.353430080381898
2018-10-05,57.980436104108,100.65286283995616,59.165134368285756,114.90030971589411,19.163094040485465
2018-10-06,57.66891976128484,99.64452469686864,58.99210887268614,114.3264380284795,19.203704949894206
2018-10-07,57.69413018573533,99.55898293128571,58.98407214762585,114.42032884901278,19.132962207364592
2018-10-08,57.69627609164481,99.73917139628394,59.031937686184335,114.80795822374452,19.090148000877832
2018-10-09,57.78689549458146,99.98267690117045,58.80748784502234,114.80340689619449,18.814778132531714
2018-10-10,57.962625424611346,99.67499269596631,58.72911622038905,114.80768856003272,18.87375178551249
2018-10-11,57.68160686575174,99.10287449404343,58.55550319466583,114.5100114787189,18.642965066366372
2018-10-12,57.45095078925222,98.29348572398666,58.15192020930208,114.37992182912046,18.332324555479016
2018-10-13,57.203986626637786,97.24262520390063,57.93888599688299,113.75712357680612,18.3918928846395
2018-10-14,57.09649945048274,96.71008899912309,57.782720684373025,113.57527406458162,18.271634629001785
2018-10-15,57.185319250316056,96.59470806346823,57.67834624931469,113.80222037050633,18.086291618570673
2018-10-16,57.09140023947588,96.70162965839879,57.33117348159415,113.60372508409334,17.92997486505752
2018-10-17,56.88305758665593,95.80735980229429,57.24224594051906,113.38405323910861,18.162255807283792
2018-10-18,57.0252508399612,95.61845525431404,57.11952158508817,113.24432797067954,17.90332765533981
2018-10-19,56.541340883635456,95.05423059229703,56.9210566754245,113.30060291288527,17.685892599422683
2018-10-20,56.415731002100316,94.08076708000563,56.66501648005446,112.62382643263176,17.778428548421815
2018-10-21,56.3291032867661,93.64453707002943,56.52582065134421,112.368660070339,17.71283121090193
2018-10-22,56.189885239296935,93.25232340113716,56.41372465032594,112.49662748049717,17.62620868927491
2018-10-23,56.25498114045972,93.37605774149245,56.208265579757175,112.52134562458696,17.525924220132218
2018-10-24,56.18959642314861,92.89786997491811,56.065535049554114,112.1126568470276,17.756070977267033
2018-10-25,56.04311740156385,92.15662575561156,55.8466739111796,111.6210109913005,17.6523684605287
2018-10-26,55.92914601913817,91.73477541998201,55.707593737762025,111.49024062968812,17.595014888902835
2018-10-27,55.671946574553445,90.55153820890611,55.52076508429241,110.82878945478828,17.907340774611676
2018-10-28,55.409791033615356,89.86752074531925,55.33284454022422,110.4963049345712,17.940276008540856
2018-10-29,55.479103965642956,89.4650014760728,55.181974901344866,110.51634710568538,17.9267650638954
2018-10-30,55.47722475152474,89.2283558215599,54.85356519911374,110.29197100838196,18.136173055735817
2018-10-31,55.27224084435041,88.10743742998065,54.584225372894366,109.50610390436162,18.389192437416902
2018-11-01,55.284947445292744,87.22916427682856,54.49318323004253,109.4139014006604,18.435064638949274
2018-11-02,55.07729093085097,86.63100084474482,54.367569337875246,109.26464769176556,18.469075610172425
2018-11-03,54.74237390367302,85.67107190961066,54.19119063976304,108.56001523309206,18.67652976047733
2018-11-04,54.71012877341323,85.32091099497949,54.071983377507834,108.40541890110026,18.789397531590435
2018-11-05,54.61488279363361,84.43897736191616,53.8745993141261,108.33004318591993,18.943974737364712
2018-11-06,54.4893364299196,84.28433214877701,53.68985251330906,108.23413379057214,19.06460404324153
2018-11-07,54.26306700355857,83.83120563211914,53.58034831269397,107.78746177893727,19.343736759363804
2018-11-08,54.257631547167165,83.62694251600095,53.632740630409494,107.96937606758163,19.40071727506803
2018-11-09,53.981716006328135,83.42009358168104,53.53141455668424,108.32865616248628,19.408049469410418
2018-11-10,53.62409074444494,82.70209856877052,53.4598814478729,107.71568926559594,19.544546255300023
2018-11-11,53.52929344016596,82.3540469053556,53.33251289807256,107.5868977185946,19.682869271771143
2018-11-12,53.255195601376656,81.96797977503326,53.16662819352641,107.75135084248751,19.823765044592093
2018-11-13,53.17039605707934,82.05681709611085,53.120329421705975,107.72668090024845,19.940440418696266
2018-11-14,52.87395429545067,81.67630468574444,52.90255118535408,107.48943254718421,20.113642888432338
2018-11-15,52.59579984259648,81.55082932825931,52.874428491596255,107.17075281755248,20.199608075019086
2018-11-16,52.311743041873484,80.90519880845703,52.82088457784583,107.21495805623839,20.2198205039162
2018-11-17,51.68935722937475,80.13298567581239,52.71208522581131,106.67706032649482,20.55926822842841
2018-11-18,51.40126258982078,79.77705338065408,52.62811617736354,106.55863380311035,20.53595758985011
2018-11-19,51.052026351271394,79.52462714714882,52.469096281314215,106.63451196527231,20.609143676079043
2018-11-20,50.84376113187796,79.50735285749786,52.299540778061505,106.51942366120319,20.824428615035025
2018-11-21,50.417286603748614,78.82588832355387,52.20050112858293,105.96827623226129,21.109576017197096
2018-11-22,49.99470818453226,78.39020303638051,52.23749645712468,105.71473581743348,21.118296880757907
2018-11-23,49.59571206312234,77.78044460176892,52.00940418721082,105.65327809697557,21.234618022905284
2018-11-24,49.131987133003875,77.06451865816405,51.870401621199825,105.04795759638623,21.434370286616772
2018-11-25,48.834730024659244,76.56181260764669,51.86182070573668,104.773578798144,21.446297386220884
2018-11-26,48.22261732414956,75.87726314845283,51.52291378911606,104.72312376363678,21.592340513688494
2018-11-27,48.0401562654982,76.06404459287941,51.534648778905236,104.63705208257531,21.76736659432529
2018-11-28,47.55434887919079,75.98057730432922,51.50806224541459,104.4801793146352,22.032229614476243
2018-11-29,47.397291090527126,76.3373511494041,51.577751584611775,104.93244376967296,22.173659324636336
2018-11-30,46.93554430745819,75.98766664440848,51.5802920643649,105.12895796011566,22.06588667074925
2018-12-01,46.46207861485748,75.91728896141883,51.631406540432465,104.94391582437224,22.20042019711064
2018-12-02,46.26233963536412,75.70813298337096,51.58037150333635,104.91505056550183,22.394898100559747
2018-12-03,45.57739772637737,75.40967727694854,51.46161718984722,105.15447048683168,22.50364872747277
2018-12-04,45.49934103868611,76.30146196377406,51.52550912913584,105.41049765373036,22.699371171308055
2018-12-05,45.21114278680124,76.40229636814325,51.60852375538683,105.39810705742255,22.85747845513843
2018-12-06,45.12663342240889,76.70022313520987,51.695756218358596,105.66592587560258,23.03285706175563
2018-12-07,44.45454308280239,76.63863041892265,51.63475639956741,105.91443505917829,23.04258037315587
2018-12-08,44.10016242265579,76.3983676569821,51.53120513274764,105.3171226702657,23.136891329611558
2018-12-09,43.863951368609655,76.40178345432668,51.533253364444676,105.40599810458153,23.268719833559324
2018-12-10,43.64761472854877,76.6380538120883,51.468001694616326,105.78415981629325,23.410636124992244
2018-12-11,43.40446066725886,76.98054637029804,51.333254429447756,105.85561341209576,23.877729622464564
2018-12-12,43.09989433767539,77.03404956383687,51.408439863408084,105.87318336250472,23.79858620688867
2018-12-13,42.843714829861376,77.19324329678436,51.51673817941054,106.02420893391614,23.985458715344393
2018-12-14,42.527308952777595,76.87730730500324,51.40358903885204,106.20566668600463,24.08994916336147
2018-12-15,42.15728538479921,76.5366836197155,51.45750100732427,105.79816771496716,24.191991482830062
2018-12-16,41.87704685628092,76.52441920006439,51.374511342525764,105.75478518614909,24.21178333187442
2018-12-17,41.510656098942285,76.46715167025998,51.27981218378734,105.90723129130546,24.396526848484857
2018-12-18,41.31615377025107,76.62212132852261,51.10629318118324,105.7506142677954,24.529071433961473
2018-12-19,41.16314301834693,76.51849666517461,51.22549444911837,105.60779220959705,24.59385384433489
2018-12-20,41.009113276225534,76.57313923883314,51.2837407313313,105.63955649350665,24.55467406824359
2018-12-21,40.40619313798064,75.84992463439409,51.12953234972458,105.3102836049181,24.26185140976109
2018-12-22,40.124061059268406,75.26368056216923,51.08288337947289,104.7136764233108,24.28409917333163
2018-12-23,39.81370950951566,75.0002864114727,51.08626206737283,104.58326782966604,24.343670551597665
2018-12-24,39.440228222350925,74.59186474858339,50.86063884678924,104.5510243244212,24.240088073841537
2018-12-25,39.15054192121555,74.48562567803042,50.72520857162903,104.08350357563826,24.050252753037874
2018-12-26,38.86574705447573,74.25216664910792,50.77555723192321,103.88485113943081,24.145846611588965
2018-12-27,38.79856252252287,74.19159290475162,50.88218520255255,103.89719825457452,23.968286755402538
2018-12-28,38.25558800303434,73.55514690880479,50.868570630678335,103.55753200947115,23.816711409263498
2018-12-29,38.2088014127917,73.29085799839328,50.92453346539241,103.2503057251433,23.920529406359574
2018-12-30,37.98354640592883,72.96448347630181,50.88536346342844,102.9324655577689,23.761703816948692
2018-12-31,37.4115532467974,72.31663615904445,50.660793374714444,102.66005990549681,23.64295221851729
2019-01-01,37.478613040738814,72.91164210367494,50.69408933020049,102.6455235298639,23.678019501652024
2019-01-02,37.266561127236486,72.87514148979265,50.871983603909044,102.35828560612504,23.650161284193747
2019-01-03,37.20665357512442,73.07143217994978,50.98146616978542,102.35997534298515,23.508051130157792
2019-01-04,36.77671574882227,72.59331918943538,50.86075949953227,101.96559286500577,23.268412716440587
2019-01-05,36.631785353715046,72.7347605433271,51.032892960471784,101.78328160701922,23.326825578936948
2019-01-06,36.40853451767033,72.70978508437052,51.03701603112324,101.50523692567354,23.238694778773198
2019-01-07,35.94626060896078,72.42140832017053,50.951144535358765,101.36170259492135,23.148427972183306
2019-01-08,36.02847286615713,73.17730291654443,51.00674810426896,101.42914391715226,23.28728162473462
2019-01-09,35.89679215372206,73.64828260055896,51.28779577886326,101.38572597773445,23.335209915490776
2019-01-10,35.730775282893326,74.05447696321193,51.45329028237961,101.4451640536409,23.2387754546771
2019-01-11,35.47883117927504,74.0695757937788,51.473196416765695,101.34319622524384,23.186640822947396
2019-01-12,35.50005755645442,74.16240475364432,51.49913525559044,101.14323865224945,23.303214097743822
2019-01-13,35.32415437597007,74.26108242497888,51.6142405447993,101.04430508684815,23.25799039094162
2019-01-14,35.00645122614203,74.43090274485068,51.58126546301841,101.08802955913335,23.254233091410136
2019-01-15,35.09288416622534,75.10413783030198,51.56183967697912,101.18573172115649,23.2604883920523
2019-01-16,35.162941796636176,75.57353619023642,51.88257993443225,101.25160164427503,23.312759487966435
2019-01-17,35.1170791675943,75.98005289751391,52.00329408759942,101.22350277816744,23.249397875098037
2019-01-18,34.85291421532045,76.15361742782632,52.01104110606333,101.34674469686487,23.21273543501432
2019-01-19,34.96269471103963,76.22909184754425,52.20640880733304,101.25378746839621,23.145119475941616
2019-01-20,34.85631483445529,76.44348980306347,52.220419963088695,101.20364040874601,23.19417942060451
2019-01-21,34.558286606761044,76.50955197090796,52.228273734272584,101.23840793487786,23.21140101903852
2019-01-22,34.66623888999219,77.4379543628932,52.35463655529011,101.5683595358083,23.25000731713382
2019-01-23,34.66028320746093,77.63645922343395,52.59582114053933,101.62650673652881,23.278212458296395
2019-01-24,34.64077055856136,77.96641483920767,52.81470775779772,101.85566159334371,23.046244016111164
2019-01-25,34.40419349580772,77.8663068968724,52.773826953764484,101.98244820618626,22.794260020560596
2019-01-26,34.500321886426484,77.97137777762272,52.801058622250494,101.78320192075182,22.9154645357026
2019-01-27,34.5583492504018,78.10707943779194,52.879426628560566,101.91168739822959,22.745984365972273
2019-01-28,34.29741357654494,78.06624794364926,52.83563293354459,102.06961708083391,22.735307379710328
2019-01-29,34.3966496789348,78.7250109967342,52.92793061461036,102.37179869180844,22.663616371711363
2019-01-30,34.480035719163794,79.20172242738569,53.1246630843088,102.37723560487915,22.55024018773297
2019-01-31,34.645507404733806,79.56928522686931,53.28842074995207,102.51970895207158,22.44973138250716
