,timestamp,AAPL,ABBV,ADSK,ALGN,BIO,GRMN,INCY,MDT,MSFT,TEL
0,2018-05-30,47.07427180854507,102.35101610108526,135.2379171524324,314.12338247030084,289.32939006921015,60.383297255478894,66.34523209655099,85.85534105195114,98.1180905300167,94.0191637853573
0,2018-05-31,47.02341354692035,102.76277092642286,134.5343817627495,316.80525936822784,289.95089293010034,60.463295067742095,66.23621931395844,85.78249516668454,98.24231585157233,93.984313893996
0,2018-06-01,46.98940461061371,101.61012294141425,132.872843464045,322.29222867893003,289.5015908131488,60.43641977603015,66.47910300407743,85.9520502122437,98.50039938710113,93.60271318737941
0,2018-06-02,47.12088522282922,100.29533994814983,132.0785194744761,327.61181877488485,289.6766489224434,60.652228246094175,66.63650078471143,86.41213964673489,99.10596376213925,93.53925098578193
0,2018-06-03,47.1371181064811,99.55195211301026,131.0838662700692,331.22281093198586,289.52540853785314,60.69591636839502,66.78486924670048,86.55647990403057,99.27183562933152,93.33778656237456
0,2018-06-04,47.1563174570048,99.70241645555372,131.30528715594403,331.71968558516284,290.0351253369686,60.75128189715316,66.96072440870623,86.75671060716522,99.47260176834605,93.48786334169874
0,2018-06-05,47.37758997708814,98.94270114954153,132.52416731911165,334.17991368940045,290.4561542387894,60.78141547983781,67.00196254140512,87.09318675521634,100.02591811000335,93.63493156997676
0,2018-06-06,47.707779594387006,99.03221831302083,134.0509851260913,337.1363699170074,291.30780455754075,61.10734331759687,67.04165654500663,87.1719695607649,100.71143988535222,94.10809984053776
0,2018-06-07,47.90287110432492,99.4438240350015,134.91963386659398,339.9153805949945,292.7104354723214,61.21279873418753,67.18053195449124,87.06345874582347,101.06499061667378,94.69323785345793
0,2018-06-08,48.17312397411706,99.20539923628999,135.28642264082566,342.60900793105725,294.4506929672973,61.371204374088734,67.45398074304894,87.10444510575076,101.47517560403153,95.43597874156805
0,2018-06-09,48.352420217059574,99.28891323460385,136.11559563113948,346.37826634723314,296.72064026250973,61.60872029353321,67.88272233465204,87.27469866153122,102.0120868169692,96.14000246740376
0,2018-06-10,48.34784681849813,99.34794420267282,135.90001531587302,346.01377311410107,296.9281522334726,61.676572547970565,68.00780418071854,87.184507611019,101.92885681137109,96.3492312444705
0,2018-06-11,48.30921473911291,99.3955951119295,135.6213801040454,345.3837881898062,297.67993882279507,61.651100409951184,68.06955691876392,87.29404820196328,101.82212602050144,96.50303927005405
0,2018-06-12,48.177193105872036,99.37990673843493,135.20881534562326,345.9005734805665,298.43500321383885,61.73004342637415,68.24614654478937,87.16884470591953,101.54299028603702,96.45940883083296
0,2018-06-13,48.1239184676783,99.320428312412,135.8391903762649,348.98908868959023,299.2388990226481,61.922742223750234,68.58456379821978,87.18492474925087,101.6375937644486,96.46261661302324
0,2018-06-14,48.078713052382454,98.76911190664596,136.23237049011587,352.4696266733333,299.5821484215928,62.00549241083117,68.71788625267212,86.92044266417194,101.48848277149256,96.44797170543157
0,2018-06-15,48.04130529246468,98.68199208232232,137.0165477245003,357.66323135547987,301.6400094161301,62.13079730307717,69.76045353351738,86.82956583716417,101.53855883243634,97.17960907428363
0,2018-06-16,47.86610299965307,98.75339482749348,137.53188907690895,361.8340930916599,303.51403037871626,62.0730484158391,70.85856074713263,86.75839631459249,101.24997093436056,97.76229967788952
0,2018-06-17,47.875170207649376,98.66965138535002,137.67836397352232,363.15268437891103,303.5813234937802,62.0080216147083,71.22583437272392,86.77211438994884,101.2601185157116,97.90701785060742
0,2018-06-18,47.811822658427936,98.74767748250859,137.60526756599643,363.7913918823248,303.80755846306283,61.93469559667692,71.40927910509808,86.76010070712483,101.21863948452852,97.99872643499427
0,2018-06-19,47.717228765606805,98.9539858143639,138.43441937023857,365.2338714416245,303.9361440192643,61.74159461780504,71.73911195499176,86.84621250650497,101.22786605155265,98.23829349504679
0,2018-06-20,47.465854898923396,98.83627212990038,138.98750307906295,365.16196613791476,303.23059948648506,61.543812642626335,71.6494878334344,86.8633627858523,101.12772272781763,97.73608676578843
0,2018-06-21,47.352500910790226,98.60643747602191,139.59991035642605,365.6888085468022,301.85505864412465,61.58921970566946,71.58781195140347,86.74183241908531,101.48488615364232,97.27688061172131
0,2018-06-22,47.06354702534672,97.90698922903663,139.84581268971505,366.8314206327898,301.6727288522755,61.23370810737208,71.92167304739172,86.68605722366065,101.51169132857834,96.81804655044438
0,2018-06-23,46.76548673757389,96.78955599130211,139.76259259399203,366.1899160356385,301.0475581283104,60.8835162597361,72.49392060862836,86.73317783197652,101.38622608685824,96.27483294144437
0,2018-06-24,46.69532653685448,96.60607996301611,139.3544371798701,364.9014407525742,300.9024106954667,60.8387816692689,72.77168138795852,86.78640983915325,101.4124428930794,96.07874615832787
0,2018-06-25,46.74847082914718,96.48012075049802,139.016777985734,364.4777291448793,300.97966831372617,60.82977838056308,72.8483584767859,86.76716501734512,101.4234908643787,96.12293002981237
0,2018-06-26,46.53307323721515,95.46444710031942,136.78237771205394,360.8710543418741,299.57963650855913,60.48482084663378,72.54882239251667,86.89634761605464,100.73029448025984,95.5723769526289
0,2018-06-27,46.48174615331643,94.79186492001347,135.26790020181855,359.5042443475077,297.70801547380603,60.51158947239416,71.41762327722084,87.01102978732935,100.31820729917999,95.26987143732687
0,2018-06-28,46.44368480173881,94.4100636219679,133.48548111609932,357.46397318078624,294.9392139439412,60.462130057222254,69.72421199477608,86.74654516378996,99.74153465919956,94.61401451783122
0,2018-06-29,46.35337948683823,93.42377600100622,131.71039951323587,353.6563841989104,292.48787829100763,60.45099078794928,68.2571629938051,86.71506910210151,99.27433134174927,93.06115066133337
0,2018-06-30,46.271487727198505,92.49957950913759,130.07549122190676,349.59747745102555,290.18188173762553,60.4762713459789,67.0486073152785,86.5370966916516,98.81334952773192,91.69361598768386
0,2018-07-01,46.38473973314218,92.47426758355773,130.49192250702984,350.0843569910889,290.51155185574163,60.59528064791142,66.5304009914929,86.44430518787613,98.94663906124171,91.4850037626025
0,2018-07-02,46.38086033144392,92.56935585328793,130.6375669676397,349.0016512607521,290.41925636253353,60.615985914605616,66.90362187927163,86.33323510206331,98.8823563944728,91.17530709303684
0,2018-07-03,46.53114206559672,92.8998385453523,131.4948927375031,348.52891325349975,291.3808668015048,60.8045640940258,67.56498730103692,86.43937236928447,99.37407013700977,90.91100463735346
0,2018-07-04,46.45003604119371,93.12466878933691,131.76948529588458,347.52080827878723,292.30337221969467,60.735505224843806,68.09772812688176,86.3655349343889,99.45762938323175,90.95332096904987
0,2018-07-05,46.42252700539083,93.10373052879837,131.60863177248527,347.84485213677453,292.3876041990257,60.6314061657383,68.25437453009428,86.46888225857319,99.47818007496323,91.2025216844769
0,2018-07-06,46.461135709817675,93.3940219323746,131.7806307281648,346.38038246846213,293.089985770607,60.68093996317419,68.33593818120943,86.38519968182372,99.59948734796859,90.8831298504265
0,2018-07-07,46.63754286219258,94.26339831025041,132.61595799215738,346.5199790787052,294.6795957364978,60.880406648549084,68.84124020988328,86.44962340310214,100.07396730690733,90.65174422165471
0,2018-07-08,46.567109949079075,94.408549701172,132.6550747476863,346.9195122370824,295.2011677189529,60.87617713649307,68.80563893763663,86.45542921136891,99.97232902385846,90.62331597823281
0,2018-07-09,46.6628113767319,94.5072873573037,132.82829797023163,347.5703219349195,295.1442591027365,60.929325939472676,68.93996393184493,86.46047913827364,100.09833260706539,90.79034874797262
0,2018-07-10,46.95767915058852,95.38147362829783,133.75114515346186,348.60548012483343,297.9409998017261,61.31001077466247,69.7681237965326,86.65319647947855,100.71267514600231,91.07842584607998
0,2018-07-11,47.202021479013055,96.24477156679053,134.05036778715194,350.5999124120839,299.5329068313681,61.8559837507667,69.97159939206364,86.94412431032808,101.17764156575376,91.53384730584112
0,2018-07-12,47.19381421750551,95.83512860611195,133.45712942559075,350.85334085559145,299.8276298464686,62.04328123519821,69.8901090081831,87.06606398686715,101.33605641634684,91.53579040969915
0,2018-07-13,47.45201801506438,96.17153170430991,134.52341394877828,354.96374850200186,301.87752374736164,62.47986925907103,70.49315755927798,87.4211346608558,102.26956193887317,91.89944623487283
0,2018-07-14,47.72226348672586,96.65486854705284,135.46450596021324,359.2693204299896,304.11036489798875,62.95140306404061,70.80180094911623,87.88650783896934,103.4167074218448,92.16109837315696
0,2018-07-15,47.650627626556066,96.50068929616127,135.43623129519023,359.85710705995365,303.5986324748681,62.9365142510572,70.57580691212871,87.89835403829818,103.51253415024163,92.0044683575206
0,2018-07-16,47.62283536594046,96.05331536978203,135.59746812938425,360.30893032781375,303.30840017661103,62.7986415639433,70.70709038995844,87.9038946408628,103.64216666010158,91.72308531941862
0,2018-07-17,47.771636270701855,96.29666860826164,136.3935937620153,362.9752775483491,303.49247798528137,63.033460568599,70.69685085761917,87.99306823031361,104.22734660440325,91.7249718132838
0,2018-07-18,47.790206363999154,96.23861546096916,136.20924589590746,364.51586848543394,303.53300829818215,63.234601693935346,70.51439187116748,88.0730645057846,104.58013887762532,91.75445998532138
0,2018-07-19,47.742084590933096,95.7783688607673,136.25786327084427,366.3022745102283,303.4226741069784,63.40311538814178,70.55512658918286,87.99972750642846,104.52077504998154,91.87769262399547
0,2018-07-20,47.8736013445146,94.47518101460348,136.18005003663887,369.9588008535469,304.5482562884383,63.95223081665821,70.47705264352395,88.23522720955003,104.92861215233688,91.94240758098861
0,2018-07-21,47.95169274237476,92.89694444553145,135.99882284399902,374.28887491760065,305.2951327405805,64.34647049474796,70.18127319858988,88.34823951367592,105.63005025917536,91.85596782067383
0,2018-07-22,47.96540969854429,92.40465775995283,135.99725911834173,375.4646979037818,305.8645783845841,64.44524684423735,70.20576597517095,88.41859294361095,105.68606344506892,92.01012787948812
0,2018-07-23,47.95230413969073,92.02233394763338,135.89089757790805,375.1550117558165,306.05473048496185,64.44848029802317,70.1733289881077,88.38333298033616,105.56517994928684,91.940742791792
0,2018-07-24,48.01040105239864,90.99591639622253,135.29922190364215,376.1916256253502,306.95138320203256,64.41500641763854,69.89173661078333,88.50274834787042,106.13915769336091,91.79188214622246
0,2018-07-25,48.06614409483502,91.29276079423643,134.85168509216066,376.64871126691673,307.26902248663174,64.10746573740359,69.67385128237403,88.59947087313937,106.79788471708238,92.13628817431015
0,2018-07-26,48.23667798060513,92.1183530090262,135.15979492381354,377.955778467713,308.54660629038705,63.88255580022013,69.8623144793146,88.94143185846076,107.7254004766129,92.60716557034175
0,2018-07-27,48.38780961683907,92.11680850472624,135.14356078261446,376.9277263861106,310.5714092259802,63.824277789960725,69.81304176603416,89.17138327032164,108.62656869369738,93.07068598340794
0,2018-07-28,48.37201870354394,91.48836790791059,134.15980793340398,373.80678130566713,311.3036778320345,63.59895146896911,69.53714402842645,89.27188842580799,109.10206028521218,93.48550210187899
0,2018-07-29,48.413887965635986,91.7985004263429,134.07626124940103,372.3814220793052,311.4055040128499,63.594604570202925,69.63166488337674,89.30267287866002,109.06971339337777,93.7819743291048
0,2018-07-30,48.39567636115071,91.71852233333607,134.4199606598356,371.9730478623012,311.60515313281235,63.62890988911874,69.69928220712133,89.29043071345438,109.21229292940932,93.64635763838022
0,2018-07-31,48.14670543850892,91.3642069051921,132.63318256453732,365.2659199707317,310.0515491444358,63.32559039335759,69.39958972803853,89.15666346011957,108.12172647861374,93.50666180623345
0,2018-08-01,47.943108962846885,91.00369907524946,131.0752629409225,363.90534995623034,308.64131421024615,63.09070800775184,68.7232251518304,89.34841815041439,107.41645149291216,93.37882578715643
0,2018-08-02,48.465309663369005,91.65492364215623,130.2488745130102,363.78136992057165,309.4839085873353,63.40459324661364,68.09845048595609,89.66060483316394,107.13500458776477,93.1153639009612
0,2018-08-03,49.20551601878703,92.45119895118938,129.63584590823632,363.1638019915703,310.07380432386657,63.54259441430936,67.08952751756121,89.87306254003359,107.0927691950255,92.98815516390826
0,2018-08-04,49.97016358328923,93.5052503240838,129.2207053053096,361.6680866392264,310.6793136815121,63.79880195886346,65.81842542437309,90.19349362360965,107.03591638306403,92.94955094982463
0,2018-08-05,50.340930895955914,93.88730931687964,129.89059360292572,363.5043048047631,311.75499621329675,64.12862848637785,65.42628589007994,90.31337456999441,107.41250505433537,92.96579642128728
0,2018-08-06,50.72113051841811,94.08638530902608,130.08254682528997,363.5448505925889,312.19447894750846,64.3448963627974,65.33750523068026,90.21522879452692,107.56409915171783,92.89220681868385
0,2018-08-07,51.097971660883296,94.70863800997195,131.50410645922187,366.6317261462299,312.92193879395177,64.35528456620574,64.5515248670803,90.28158831685062,107.9357789992484,93.17145477597565
0,2018-08-08,51.08158109088449,94.48769924681275,132.29732084069622,366.06947177744405,312.33021656603177,64.41836862560818,64.24304199943943,90.47007801665977,108.19884381506184,93.65150619141106
0,2018-08-09,51.04364668374357,93.92849602200175,132.70243305118743,366.5148346935427,313.1430997514884,64.32307181068823,64.33558774248102,90.53372889938916,108.49319348829079,93.97315227797908
0,2018-08-10,51.61720738739221,94.34532536567468,133.62027860791352,368.15481161719833,314.8058067933342,64.55407272223135,63.856087352399825,90.83545469450645,108.98171129876756,94.03219139364153
0,2018-08-11,52.095360038088,94.84705568339247,134.67939024534613,369.49055480232573,316.93627104910524,64.61457293977794,63.498774031590486,90.9966216401074,109.41497449233297,93.81906111941998
0,2018-08-12,52.041538736055735,94.51515604144703,134.5666476847452,368.7495834655627,316.73614415674035,64.61413746719435,63.83438207572993,91.00174996513759,109.52703454293135,93.72562593665832
0,2018-08-13,52.083815164432075,94.7912285833358,134.37115424914796,368.73646217172967,317.9319606897843,64.555463765074,63.88658939881859,90.97850883811871,109.52475835109657,93.4899641058415
0,2018-08-14,52.16461210533916,95.40414320492972,134.20543720434833,367.83241488927047,319.20783042985767,64.37736522267174,64.12094476175398,90.95916409308902,109.26715165087103,93.01564033880908
0,2018-08-15,52.213921680377304,95.4954820569919,133.97709494221706,368.1008168996,320.56474899473443,64.2794001310955,64.52188601958835,90.92801514700045,109.24865726120247,92.93042715843019
0,2018-08-16,52.35563925864749,95.82931306875422,133.20750616271334,365.15906330198766,320.58816466706566,64.24066344119876,64.99545820788273,91.0055198723747,108.9794535263834,92.99582070940241
0,2018-08-17,52.6352113876208,96.40277733990935,133.18645939600643,362.01423241257874,321.22605594435834,64.22552328072298,65.85226648511565,91.09967391572924,108.77129817058834,92.834759534136
0,2018-08-18,53.12656703935157,97.08933135410838,132.79990774456192,360.1691194701631,321.50326710958484,64.38916748323835,66.93318938875944,91.07085369515941,108.5153416102605,92.67186807948333
0,2018-08-19,53.23410502524148,97.12968879256464,132.82287402012798,359.67174287346205,320.9414917350827,64.52812900444535,67.19927163837094,91.10584084659848,108.57078591802473,92.75841802330498
0,2018-08-20,53.31279451273617,97.38541947329573,132.66330802353718,357.6366609889035,319.9861465049627,64.5249387237774,67.20684251815442,91.06390540588254,108.31293706501599,92.64008662817355
0,2018-08-21,53.58158340496633,97.42973094009547,133.19455022083494,357.8738690903744,318.99444287440457,64.73697707686031,67.63595153747458,90.87006655985029,108.15176380879294,92.89291900116164
0,2018-08-22,53.675523488865466,97.35101180562494,133.55395138823596,358.716545727826,319.1501477120611,64.83313774899663,67.98990254196059,91.69527249267372,107.81720290530795,93.06046356017163
0,2018-08-23,53.55592631071678,97.13124176522963,134.47968295501755,359.4356724960445,320.10828247932,64.75685005953623,68.12552771162379,92.69953297252572,107.7109917363257,92.90310927674334
0,2018-08-24,53.79399946948781,97.19213335158996,135.0483847382282,360.0328908228857,319.5172112686666,64.90954257410425,68.71270563434622,93.65162086154517,107.52615608489666,92.53506150937851
0,2018-08-25,54.04839325286099,97.25591082885671,139.88791063004626,361.66828384789545,319.1961930698961,65.02403856878401,69.41883020501938,94.6010772667022,107.54851968820834,92.30851002009588
0,2018-08-26,54.053767627828286,97.3083123012704,140.75111924636346,362.8240756234699,319.7270814772962,65.0599749402598,69.43896526775667,95.2740849730782,107.62947480781072,92.06390719047066
0,2018-08-27,54.098421408332335,97.32261019499376,141.39219101935296,363.480496260533,319.5909986499847,65.06130948502357,69.38693174833905,94.99658529841031,107.8781642465424,91.84080421504373
0,2018-08-28,54.250283982396304,97.41662835934933,144.9694761017962,367.5236580682966,320.29249584780297,65.21192786380712,69.96705124245395,94.97638083880885,108.38622915002074,91.92515587939839
0,2018-08-29,54.468749840009195,97.4576276060243,149.11459196732613,371.2186236004351,321.83496324510236,65.49117289707937,70.90717332952495,95.01655448662159,108.92791618810232,92.22901559539237
0,2018-08-30,54.81869114453191,97.51354144792634,148.84914408656124,374.74187251710555,323.0126583952572,66.17145428819586,71.71302528184529,95.23318139084675,109.65614603923196,92.32022057848931
0,2018-08-31,55.308145897511515,97.32945699009346,152.06909669154106,380.43600146107997,324.5961126698847,66.74439040060251,72.6175491615381,95.92888746423736,110.59214795032418,92.08332017295197
0,2018-09-01,55.91065476336607,96.99171087074095,155.24543960641793,385.7885880647739,326.07988812229974,67.38827752321838,73.53108795249327,96.47074375515017,111.61508017193171,91.91608981247346
0,2018-09-02,56.056396215290384,96.83195059179836,154.883409472457,385.2266679865337,325.7288686558595,67.55589348556461,73.55348213666883,96.59674667200404,111.75680393585196,91.75724677369831
0,2018-09-03,56.15723143789273,96.8318553809193,154.6439481380829,385.08581540209525,325.59894341331926,67.6426571924321,73.3850033333707,96.66891258555195,111.85687263881731,91.64789616499462
0,2018-09-04,56.14842389923629,96.7586651234489,154.56019008569407,384.8823266921972,325.69497604655635,67.46655125577624,73.28782810535122,96.59880852767577,111.70013993814015,91.65286384319377
0,2018-09-05,56.32471348390462,96.32541907108866,154.53974411389143,384.4989984207753,325.7778976920234,67.52501379544638,73.330648921795,96.35468754238597,111.65391148066138,91.44559298810395
0,2018-09-06,56.295415340104434,96.17243570515174,153.54711417261592,381.75046010779073,323.7997024733975,67.64650631883521,73.40003005648674,96.28637410045268,110.88118072807958,91.22551918829998
0,2018-09-07,56.42164298728136,95.49582774296408,152.77832683322265,380.0495935085555,322.5488236748366,68.15025099263754,73.3561176998928,96.38626855847288,110.56568869067489,90.77804942569418
0,2018-09-08,56.412977502742166,94.89817557664014,151.53698927325732,377.3884696659534,320.48068998130907,68.3766967274551,72.59044939780655,96.4384016244718,110.05123728560424,90.44686499525324
0,2018-09-09,56.557360968426586,94.49015565882605,150.84790779310316,376.1588298914768,319.5819123157374,68.59007004479581,72.44741057475522,96.46141066900543,109.85501057997035,90.16999366239631
0,2018-09-10,56.41882395717278,94.53084753136221,150.35594986977145,374.42915262065407,318.2399694028966,68.66814648933523,72.21690704638705,96.5886237068274,109.49019450737407,90.19822005888435
0,2018-09-11,55.99510969470122,94.26156900354287,150.65266137493776,374.76972112202384,316.7074228289581,68.53338132320499,71.04643350512526,96.66085173044104,109.66504150108743,90.30315249504645
0,2018-09-12,56.03980018313148,94.15148742609456,151.08756839858356,377.17289307062305,315.0028982462468,68.41163671383427,69.96131436478134,96.58635905891296,110.16985707590665,90.55944136723555
0,2018-09-13,56.03461667221559,93.96799379090767,151.43202777974912,379.820173465446,313.36792207018954,68.52296959626626,69.42236399445785,96.57826158283098,110.87613685383322,90.640934883849
